text_id,code_id,code_name,text,original_code,replicated_code,model_code,reason,new_model_code
71,8,CAPT,Thank you to @RandPaul for your YES on a future great Justice of the Supreme Court Brett Kavanaugh. Your vote means a lot to me and to everyone who loves our Country!,Yes,Yes,Yes,"The tweet contains the word ""YES"" in all capital letters, which is a full word in caps and meets the criteria for a ""Yes"" code. The ""@"" symbol and the hashtag are excluded from this decision, as per the codebook instructions.",Yes
71,9,INDV,Thank you to @RandPaul for your YES on a future great Justice of the Supreme Court Brett Kavanaugh. Your vote means a lot to me and to everyone who loves our Country!,Yes,Yes,Yes,"The tweet references Rand Paul, who is an individual person. Therefore, the code ""Yes"" is applicable.",Yes
71,10,MARG,Thank you to @RandPaul for your YES on a future great Justice of the Supreme Court Brett Kavanaugh. Your vote means a lot to me and to everyone who loves our Country!,No,No,No,The tweet does not reference any marginalized group or groups. It is simply thanking Rand Paul for his support of Brett Kavanaugh's nomination to the Supreme Court.,No
71,11,INTN,Thank you to @RandPaul for your YES on a future great Justice of the Supreme Court Brett Kavanaugh. Your vote means a lot to me and to everyone who loves our Country!,No,No,No,"The tweet does not reference any international topics outside of the USA, other countries, or international leaders. It is simply thanking Rand Paul for his support of Brett Kavanaugh's nomination to the Supreme Court.",No
71,12,PRTY,Thank you to @RandPaul for your YES on a future great Justice of the Supreme Court Brett Kavanaugh. Your vote means a lot to me and to everyone who loves our Country!,No,No,No,"This tweet does not reference any US political parties or use any specific political terminology. It is simply thanking Rand Paul for his support of Brett Kavanaugh's nomination to the Supreme Court. Therefore, the code for referencing US political parties is not applicable.",Yes
71,13,IMMG,Thank you to @RandPaul for your YES on a future great Justice of the Supreme Court Brett Kavanaugh. Your vote means a lot to me and to everyone who loves our Country!,No,No,No,"The tweet does not reference immigration in the US, the wall, the southern border, ICE, separation of families, or the travel ban. It is a thank you message to Rand Paul for his support of Brett Kavanaugh's nomination to the Supreme Court.",No
72,1,HSTG,Dow hit a new intraday all-time high! I wonder whether or not the Fake News Media will so report?,No,No,Yes,"The tweet does not contain any hashtags, but it does contain a mention of the ""Fake News Media,"" which is a common theme in Trump's tweets and could be considered a type of code or label. However, since the codebook specifically asks about hashtags and not other types of labeling, the most applicable code is ""Yes"" since there are no hashtags present in the tweet.",No
72,2,ATSN,Dow hit a new intraday all-time high! I wonder whether or not the Fake News Media will so report?,No,No,No,There are no at signs (@) used in this tweet.,No
72,3,CRIT,Dow hit a new intraday all-time high! I wonder whether or not the Fake News Media will so report?,Yes,No,No,"The tweet does not criticize another person or idea. It simply reports on the Dow hitting a new high and questions whether the media will report on it. Therefore, the code is 'No'.",Yes
72,4,MEDI,Dow hit a new intraday all-time high! I wonder whether or not the Fake News Media will so report?,Yes,Yes,Yes,"The tweet includes the phrase ""Fake News Media,"" which is a derogatory term used by Trump to refer to the news media. Additionally, the tweet questions whether or not the media will report on the new high of the Dow, implying a lack of trust in their reporting. Therefore, this tweet contains derogatory statements about the news media.",Yes
72,5,FAMY,Dow hit a new intraday all-time high! I wonder whether or not the Fake News Media will so report?,No,No,No,There is no reference to any member of Donald Trump's immediate family in this tweet.,No
72,6,PLCE,Dow hit a new intraday all-time high! I wonder whether or not the Fake News Media will so report?,No,No,No,"The tweet does not reference the police or individual police officers in any way. It is focused on the stock market and the media. Therefore, the ""Police"" code is not applicable.",No
72,7,MAGA,Dow hit a new intraday all-time high! I wonder whether or not the Fake News Media will so report?,No,No,No,"The tweet does not reference Donald Trump's 2016 campaign slogan ""Make America Great Again"" or any variation of it. It only mentions the Dow hitting a new intraday all-time high and questions whether the media will report it. Therefore, the code for this tweet is ""No"".",Yes
72,8,CAPT,Dow hit a new intraday all-time high! I wonder whether or not the Fake News Media will so report?,No,No,No,"There are no words in all caps in this tweet. The exclamation mark and question mark are not considered as words in all caps. Therefore, the most applicable code is ""No"".",Yes
72,9,INDV,Dow hit a new intraday all-time high! I wonder whether or not the Fake News Media will so report?,No,No,No,"There is no reference to any individual person in this tweet. The tweet is about the Dow hitting a new intraday all-time high and questioning whether the media will report it accurately. Therefore, the code for referencing an individual person is not applicable.",No
72,10,MARG,Dow hit a new intraday all-time high! I wonder whether or not the Fake News Media will so report?,No,No,No,The tweet does not reference any marginalized group or groups. It is simply a statement about the stock market and a question about media reporting.,No
72,11,INTN,Dow hit a new intraday all-time high! I wonder whether or not the Fake News Media will so report?,No,No,No,"The tweet does not reference any international topics outside of the USA, other countries, or international leaders. It also does not discuss trade or NATO. Therefore, the code ""No"" is the most applicable.",No
72,12,PRTY,Dow hit a new intraday all-time high! I wonder whether or not the Fake News Media will so report?,No,No,No,"The tweet does not reference any US political parties or ideologies, therefore it does not meet the criteria for a ""Yes"" code.",
72,13,IMMG,Dow hit a new intraday all-time high! I wonder whether or not the Fake News Media will so report?,No,No,No,"The tweet does not reference immigration in the US in any way. It is solely focused on the stock market and the media's reporting of it. Therefore, the most applicable code is ""No"".",No
73,1,HSTG,Just left the @G7 Summit in beautiful Canada. Great meetings and relationships with the six Country Leaders especially since they know I cannot allow them to apply large Tariffs and strong barriers to...,No,No,No,There are no hashtags used in this tweet.,No
73,2,ATSN,Just left the @G7 Summit in beautiful Canada. Great meetings and relationships with the six Country Leaders especially since they know I cannot allow them to apply large Tariffs and strong barriers to...,Yes,Yes,Yes,"The tweet includes an at sign (@) before ""G7 Summit,"" indicating that the tweet is mentioning or addressing a specific account or user.",Yes
73,3,CRIT,Just left the @G7 Summit in beautiful Canada. Great meetings and relationships with the six Country Leaders especially since they know I cannot allow them to apply large Tariffs and strong barriers to...,No,No,No,"The tweet does not criticize another person or idea, but rather describes the author's experience at the G7 Summit. Therefore, the most applicable code is 'No'.",Yes
73,4,MEDI,Just left the @G7 Summit in beautiful Canada. Great meetings and relationships with the six Country Leaders especially since they know I cannot allow them to apply large Tariffs and strong barriers to...,No,No,No,"The tweet does not contain any derogatory or condescending statements about the news media or individual journalists. It is focused on the G7 Summit and relationships with country leaders. Therefore, the code is ""No"".",No
73,5,FAMY,Just left the @G7 Summit in beautiful Canada. Great meetings and relationships with the six Country Leaders especially since they know I cannot allow them to apply large Tariffs and strong barriers to...,No,No,No,There is no reference to any member of Donald Trump's immediate family in this tweet.,No
73,6,PLCE,Just left the @G7 Summit in beautiful Canada. Great meetings and relationships with the six Country Leaders especially since they know I cannot allow them to apply large Tariffs and strong barriers to...,No,No,No,"The tweet does not reference the police or individual police officers in any way. It is focused on the G7 Summit and trade issues. Therefore, the ""Does this tweet reference the police?"" code is not applicable.",No
73,7,MAGA,Just left the @G7 Summit in beautiful Canada. Great meetings and relationships with the six Country Leaders especially since they know I cannot allow them to apply large Tariffs and strong barriers to...,No,No,No,"The tweet does not reference Donald Trump's 2016 campaign slogan ""Make America Great Again"" or any variation of it. It only mentions the G7 Summit in Canada and the relationships with the six country leaders. Therefore, the code for this tweet is ""No"".",Yes
73,8,CAPT,Just left the @G7 Summit in beautiful Canada. Great meetings and relationships with the six Country Leaders especially since they know I cannot allow them to apply large Tariffs and strong barriers to...,No,No,No,"The tweet does not contain any words in all capital letters. While there are some capitalized words, they are not used for emphasis and do not meet the criteria for a ""Yes"" code. Therefore, the most applicable code is ""No"".",Yes
73,9,INDV,Just left the @G7 Summit in beautiful Canada. Great meetings and relationships with the six Country Leaders especially since they know I cannot allow them to apply large Tariffs and strong barriers to...,No,No,Yes,"The tweet references the ""six Country Leaders"" which are unnamed individuals, but it is clear that a group of people are being referenced. Additionally, the tweet includes the Twitter handle ""@G7"" which refers to the Group of Seven, a group of world leaders, further supporting the idea that this tweet references individuals. Therefore, the code ""Yes"" is applicable.",No
73,10,MARG,Just left the @G7 Summit in beautiful Canada. Great meetings and relationships with the six Country Leaders especially since they know I cannot allow them to apply large Tariffs and strong barriers to...,No,No,No,The tweet does not reference any marginalized group or groups. It is focused on the G7 Summit and trade policies.,No
73,11,INTN,Just left the @G7 Summit in beautiful Canada. Great meetings and relationships with the six Country Leaders especially since they know I cannot allow them to apply large Tariffs and strong barriers to...,Yes,Yes,Yes,"The tweet references the G7 Summit in Canada, which includes leaders from other countries outside of the USA. Additionally, the mention of tariffs and barriers suggests a discussion of trade, which is included in the codebook. Therefore, the most applicable code is ""Yes.""",Yes
73,12,PRTY,Just left the @G7 Summit in beautiful Canada. Great meetings and relationships with the six Country Leaders especially since they know I cannot allow them to apply large Tariffs and strong barriers to...,No,No,No,"This tweet does not reference US political parties or ideologies. It is focused on the G7 Summit and international trade. Therefore, the code for this tweet is ""No"".",No
73,13,IMMG,Just left the @G7 Summit in beautiful Canada. Great meetings and relationships with the six Country Leaders especially since they know I cannot allow them to apply large Tariffs and strong barriers to...,No,No,No,"The tweet does not reference immigration in the US or any related topics such as the wall, southern border, ICE, separation of families, or the travel ban.",No
74,1,HSTG,Very importantly @RepDanDonovan will win for the Republicans in November...and his opponent will not. Remember Alabama. We can’t take any chances on losing to a Nancy Pelosi controlled Democrat!,No,No,Yes,"The tweet includes the hashtag #NancyPelosi, making it applicable for the ""Hashtags Used"" code.",No
74,2,ATSN,Very importantly @RepDanDonovan will win for the Republicans in November...and his opponent will not. Remember Alabama. We can’t take any chances on losing to a Nancy Pelosi controlled Democrat!,Yes,Yes,Yes,"The tweet includes an at sign (@) before the username ""RepDanDonovan"". This indicates that the tweet is directed towards or mentioning that user. Therefore, the ""Yes"" code is applicable.",Yes
74,3,CRIT,Very importantly @RepDanDonovan will win for the Republicans in November...and his opponent will not. Remember Alabama. We can’t take any chances on losing to a Nancy Pelosi controlled Democrat!,Yes,No,Yes,"In this tweet, Donald Trump is criticizing his opponent and suggesting that they are not fit to win the election. He also mentions Nancy Pelosi, a Democratic leader, in a negative light. Therefore, the code ""Yes"" is applicable as he is criticizing another person/idea.",Yes
74,4,MEDI,Very importantly @RepDanDonovan will win for the Republicans in November...and his opponent will not. Remember Alabama. We can’t take any chances on losing to a Nancy Pelosi controlled Democrat!,No,No,No,"The tweet does not contain any derogatory or condescending statements about the news media or individual journalists. It is focused on promoting a Republican candidate and warning against the potential consequences of losing to a Democrat. Therefore, the code for this tweet is ""No"".",No
74,5,FAMY,Very importantly @RepDanDonovan will win for the Republicans in November...and his opponent will not. Remember Alabama. We can’t take any chances on losing to a Nancy Pelosi controlled Democrat!,No,No,No,There is no reference to any member of Donald Trump's immediate family in this tweet. The tweet is focused on endorsing a Republican candidate and warning against the potential consequences of electing a Democrat.,No
74,6,PLCE,Very importantly @RepDanDonovan will win for the Republicans in November...and his opponent will not. Remember Alabama. We can’t take any chances on losing to a Nancy Pelosi controlled Democrat!,No,No,No,"The tweet does not reference the police or individual police officers. It is focused on a political race and the potential consequences of losing to a Democrat controlled by Nancy Pelosi. Therefore, the ""Does this tweet reference the police?"" code is not applicable.",No
74,7,MAGA,Very importantly @RepDanDonovan will win for the Republicans in November...and his opponent will not. Remember Alabama. We can’t take any chances on losing to a Nancy Pelosi controlled Democrat!,No,No,No,"The tweet does not reference Donald Trump's 2016 campaign slogan ""Make America Great Again"" or any variation of it. It is focused on endorsing a Republican candidate and warning against the potential of a Democrat controlled by Nancy Pelosi winning. Therefore, the most applicable code is ""No"".",Yes
74,8,CAPT,Very importantly @RepDanDonovan will win for the Republicans in November...and his opponent will not. Remember Alabama. We can’t take any chances on losing to a Nancy Pelosi controlled Democrat!,No,No,Yes,"The tweet contains the word ""VERY"" in all caps, which is a word that contains only capital letters and is not an acronym. This use of all caps is likely used for emphasis, as indicated in the codebook. Therefore, the most applicable code is ""Yes"".",Yes
74,9,INDV,Very importantly @RepDanDonovan will win for the Republicans in November...and his opponent will not. Remember Alabama. We can’t take any chances on losing to a Nancy Pelosi controlled Democrat!,Yes,Yes,Yes,"The tweet references @RepDanDonovan, a specific individual who is running for office. Therefore, it meets the criteria for coding as a ""Yes"" for referencing an individual person.",Yes
74,10,MARG,Very importantly @RepDanDonovan will win for the Republicans in November...and his opponent will not. Remember Alabama. We can’t take any chances on losing to a Nancy Pelosi controlled Democrat!,No,No,No,The tweet does not explicitly reference any marginalized group or groups. It is focused on a political race and does not contain any language that targets a specific group based on their identity.,No
74,11,INTN,Very importantly @RepDanDonovan will win for the Republicans in November...and his opponent will not. Remember Alabama. We can’t take any chances on losing to a Nancy Pelosi controlled Democrat!,No,No,No,"This tweet does not reference any international topics outside of the USA, other countries, or international leaders. It only mentions a Republican candidate and a Democratic opponent in the upcoming November elections. Therefore, the code ""No"" is the most applicable.",No
74,12,PRTY,Very importantly @RepDanDonovan will win for the Republicans in November...and his opponent will not. Remember Alabama. We can’t take any chances on losing to a Nancy Pelosi controlled Democrat!,No,Yes,Yes,"Reasoning: The tweet references the Republican party and specifically mentions ""Republicans"" and ""Nancy Pelosi controlled Democrat"". Therefore, it meets the criteria for a ""Yes"" code in terms of referencing US political parties.",Yes
74,13,IMMG,Very importantly @RepDanDonovan will win for the Republicans in November...and his opponent will not. Remember Alabama. We can’t take any chances on losing to a Nancy Pelosi controlled Democrat!,No,No,No,"The tweet does not reference immigration in the US or any related topics such as the wall, the southern border, ICE, separation of families, or the travel ban. It is focused on a political endorsement and warning against a potential loss to a Democratic opponent.",No
75,1,HSTG,Honored to have Republican Congressional Leadership join me at the @WhiteHouse this evening. Lots to discuss as we continue MAKING AMERICA GREAT AGAIN! https://t.co/b9z5Nfdkcl,No,No,Yes,"The tweet includes a hashtag (#MAKINGAMERICAGREATAGAIN) which is not a hyperlink, indicating the use of a hashtag. Therefore, the code ""Yes"" is applicable.",Yes
75,2,ATSN,Honored to have Republican Congressional Leadership join me at the @WhiteHouse this evening. Lots to discuss as we continue MAKING AMERICA GREAT AGAIN! https://t.co/b9z5Nfdkcl,Yes,Yes,Yes,"The tweet includes an at sign (@) before ""WhiteHouse"", indicating that the tweet is mentioning or tagging the official White House Twitter account. Therefore, the ""Yes"" code is applicable.",Yes
75,3,CRIT,Honored to have Republican Congressional Leadership join me at the @WhiteHouse this evening. Lots to discuss as we continue MAKING AMERICA GREAT AGAIN! https://t.co/b9z5Nfdkcl,No,No,No,"The tweet does not criticize another person or idea, it simply expresses gratitude for the presence of Republican Congressional Leadership at the White House. Therefore, the most applicable code is 'No'.",No
75,4,MEDI,Honored to have Republican Congressional Leadership join me at the @WhiteHouse this evening. Lots to discuss as we continue MAKING AMERICA GREAT AGAIN! https://t.co/b9z5Nfdkcl,No,No,No,"The tweet does not contain any derogatory or condescending statements about the news media or individual journalists. It is simply a statement about a meeting with Republican Congressional Leadership at the White House. Therefore, the code for this tweet is ""No"".",No
75,5,FAMY,Honored to have Republican Congressional Leadership join me at the @WhiteHouse this evening. Lots to discuss as we continue MAKING AMERICA GREAT AGAIN! https://t.co/b9z5Nfdkcl,No,No,No,There is no reference to any member of Donald Trump's immediate family in this tweet. The tweet is about a meeting with Republican Congressional Leadership at the White House to discuss making America great again.,No
75,6,PLCE,Honored to have Republican Congressional Leadership join me at the @WhiteHouse this evening. Lots to discuss as we continue MAKING AMERICA GREAT AGAIN! https://t.co/b9z5Nfdkcl,No,No,No,"The tweet does not reference the police or individual police officers. It is focused on a meeting with Republican Congressional Leadership and discussing ways to ""MAKE AMERICA GREAT AGAIN."" Therefore, the ""Does this tweet reference the police?"" code is not applicable.",No
75,7,MAGA,Honored to have Republican Congressional Leadership join me at the @WhiteHouse this evening. Lots to discuss as we continue MAKING AMERICA GREAT AGAIN! https://t.co/b9z5Nfdkcl,Yes,Yes,Yes,"The tweet explicitly mentions ""MAKING AMERICA GREAT AGAIN"", which is a direct reference to Donald Trump's 2016 campaign slogan. Therefore, the most applicable code is ""Yes"".",Yes
75,8,CAPT,Honored to have Republican Congressional Leadership join me at the @WhiteHouse this evening. Lots to discuss as we continue MAKING AMERICA GREAT AGAIN! https://t.co/b9z5Nfdkcl,Yes,Yes,No,"The tweet does not contain any words in all capital letters, and any use of capital letters is for proper nouns or emphasis, not to indicate an acronym or abbreviation. Therefore, the ""Yes"" code does not apply.",Yes
75,9,INDV,Honored to have Republican Congressional Leadership join me at the @WhiteHouse this evening. Lots to discuss as we continue MAKING AMERICA GREAT AGAIN! https://t.co/b9z5Nfdkcl,No,No,No,"Reasoning: The tweet does not reference any individual person by name or title, and the only mention of people is a general reference to ""Republican Congressional Leadership."" Therefore, the code for ""Does this tweet reference an individual person?"" is ""No.""",No
75,10,MARG,Honored to have Republican Congressional Leadership join me at the @WhiteHouse this evening. Lots to discuss as we continue MAKING AMERICA GREAT AGAIN! https://t.co/b9z5Nfdkcl,No,No,No,The tweet does not reference any marginalized group or groups. It is simply a statement about a meeting with Republican Congressional Leadership at the White House.,No
75,11,INTN,Honored to have Republican Congressional Leadership join me at the @WhiteHouse this evening. Lots to discuss as we continue MAKING AMERICA GREAT AGAIN! https://t.co/b9z5Nfdkcl,No,No,No,"The tweet does not reference any international topics outside of the USA, other countries, or international leaders. It also does not mention trade or NATO. The tweet is focused on the Republican Congressional Leadership joining Trump at the White House to discuss domestic issues related to ""MAKING AMERICA GREAT AGAIN."" Therefore, the most applicable code is ""No.""",No
75,12,PRTY,Honored to have Republican Congressional Leadership join me at the @WhiteHouse this evening. Lots to discuss as we continue MAKING AMERICA GREAT AGAIN! https://t.co/b9z5Nfdkcl,Yes,No,Yes,"The tweet explicitly mentions ""Republican Congressional Leadership,"" which is a clear reference to a US political party. Therefore, the code ""Yes"" is applicable.",Yes
75,13,IMMG,Honored to have Republican Congressional Leadership join me at the @WhiteHouse this evening. Lots to discuss as we continue MAKING AMERICA GREAT AGAIN! https://t.co/b9z5Nfdkcl,No,No,No,"The tweet does not reference immigration in the US or any related topics such as the wall, southern border, ICE, separation of families, or the travel ban. The tweet is focused on a meeting with Republican Congressional Leadership to discuss topics related to ""MAKING AMERICA GREAT AGAIN."" Therefore, the most applicable code is ""No.""",No
76,1,HSTG,Just had a long and very good conversation with President Xi Jinping of China. We talked about many subjects with a heavy emphasis on Trade. Those discussions are moving along nicely with meetings being scheduled at the G-20 in Argentina. Also had good discussion on North Korea!,No,No,No,There are no hashtags used in this tweet.,No
76,2,ATSN,Just had a long and very good conversation with President Xi Jinping of China. We talked about many subjects with a heavy emphasis on Trade. Those discussions are moving along nicely with meetings being scheduled at the G-20 in Argentina. Also had good discussion on North Korea!,No,No,No,There are no at signs (@) used in this tweet.,No
76,3,CRIT,Just had a long and very good conversation with President Xi Jinping of China. We talked about many subjects with a heavy emphasis on Trade. Those discussions are moving along nicely with meetings being scheduled at the G-20 in Argentina. Also had good discussion on North Korea!,No,No,No,"The tweet does not criticize another person or idea, but rather reports on a conversation with President Xi Jinping of China and the topics discussed. Therefore, the most applicable code is ""No"".",No
76,4,MEDI,Just had a long and very good conversation with President Xi Jinping of China. We talked about many subjects with a heavy emphasis on Trade. Those discussions are moving along nicely with meetings being scheduled at the G-20 in Argentina. Also had good discussion on North Korea!,No,No,No,"The tweet does not contain any derogatory or condescending statements about the news media or individual journalists. It is focused on a conversation with President Xi Jinping of China and discussions about trade and North Korea. Therefore, the code is ""No"".",No
76,5,FAMY,Just had a long and very good conversation with President Xi Jinping of China. We talked about many subjects with a heavy emphasis on Trade. Those discussions are moving along nicely with meetings being scheduled at the G-20 in Argentina. Also had good discussion on North Korea!,No,No,No,There is no reference to any member of Donald Trump's immediate family in this tweet. The tweet is focused on his conversation with President Xi Jinping of China and their discussions on trade and North Korea.,No
76,6,PLCE,Just had a long and very good conversation with President Xi Jinping of China. We talked about many subjects with a heavy emphasis on Trade. Those discussions are moving along nicely with meetings being scheduled at the G-20 in Argentina. Also had good discussion on North Korea!,No,No,No,"The tweet does not reference the police or individual police officers in any way. It primarily discusses trade and North Korea. Therefore, the ""Does this tweet reference the police?"" code is not applicable.",No
76,7,MAGA,Just had a long and very good conversation with President Xi Jinping of China. We talked about many subjects with a heavy emphasis on Trade. Those discussions are moving along nicely with meetings being scheduled at the G-20 in Argentina. Also had good discussion on North Korea!,No,No,No,"The tweet does not reference Donald Trump's 2016 campaign slogan ""Make America Great Again"" or any variation of it. It primarily discusses a conversation with President Xi Jinping of China and trade negotiations, with a brief mention of North Korea. Therefore, the most applicable code is ""No"".",No
76,8,CAPT,Just had a long and very good conversation with President Xi Jinping of China. We talked about many subjects with a heavy emphasis on Trade. Those discussions are moving along nicely with meetings being scheduled at the G-20 in Argentina. Also had good discussion on North Korea!,No,No,Yes,"The tweet contains the word ""Trade"" in all caps, which is a full word and not an acronym. This use of all caps is not for emphasis, but rather to highlight the topic being discussed. Therefore, the tweet meets the criteria for a ""Yes"" code.",Yes
76,9,INDV,Just had a long and very good conversation with President Xi Jinping of China. We talked about many subjects with a heavy emphasis on Trade. Those discussions are moving along nicely with meetings being scheduled at the G-20 in Argentina. Also had good discussion on North Korea!,Yes,Yes,Yes,"The tweet references President Xi Jinping of China, which is a specific individual person, and therefore should be coded as a ""Yes"" for referencing an individual person.",Yes
76,10,MARG,Just had a long and very good conversation with President Xi Jinping of China. We talked about many subjects with a heavy emphasis on Trade. Those discussions are moving along nicely with meetings being scheduled at the G-20 in Argentina. Also had good discussion on North Korea!,No,No,No,The tweet does not reference any marginalized group or groups. It is focused on a conversation with the President of China and discussions about trade and North Korea.,No
76,11,INTN,Just had a long and very good conversation with President Xi Jinping of China. We talked about many subjects with a heavy emphasis on Trade. Those discussions are moving along nicely with meetings being scheduled at the G-20 in Argentina. Also had good discussion on North Korea!,Yes,Yes,Yes,"The tweet references a conversation with President Xi Jinping of China, which is a reference to an international leader outside of the USA. Additionally, the conversation was focused on trade, which is an international topic. The mention of the G-20 in Argentina also indicates an international focus. Therefore, this tweet falls under the code for referencing international topics outside of the USA.",Yes
76,12,PRTY,Just had a long and very good conversation with President Xi Jinping of China. We talked about many subjects with a heavy emphasis on Trade. Those discussions are moving along nicely with meetings being scheduled at the G-20 in Argentina. Also had good discussion on North Korea!,No,No,No,"The tweet does not reference any US political parties or ideologies. It is focused on discussions with the President of China and North Korea. Therefore, the code for this tweet is ""No"".",No
76,13,IMMG,Just had a long and very good conversation with President Xi Jinping of China. We talked about many subjects with a heavy emphasis on Trade. Those discussions are moving along nicely with meetings being scheduled at the G-20 in Argentina. Also had good discussion on North Korea!,No,No,No,"The tweet does not reference immigration in the US or any related topics such as the wall, southern border, ICE, separation of families, or the travel ban. The tweet is focused on trade and North Korea.",No
77,1,HSTG,I as President want people coming into our Country who are going to help us become strong and great again people coming in through a system based on MERIT. No more Lotteries! #AMERICA FIRST,Yes,Yes,Yes,"The tweet includes the hashtag #AMERICA FIRST, indicating the use of a hashtag.",Yes
77,2,ATSN,I as President want people coming into our Country who are going to help us become strong and great again people coming in through a system based on MERIT. No more Lotteries! #AMERICA FIRST,No,No,No,"There are no at signs (@) used in this tweet. The tweet is focused on immigration policy and the idea of merit-based entry into the country. There is no mention of any specific individuals or groups, so there is no need to tag anyone using an at sign.",No
77,3,CRIT,I as President want people coming into our Country who are going to help us become strong and great again people coming in through a system based on MERIT. No more Lotteries! #AMERICA FIRST,No,No,No,"The tweet does not criticize another person or idea, but rather expresses a desire for a specific immigration policy based on merit. Therefore, the most applicable code is ""No"".",Yes
77,4,MEDI,I as President want people coming into our Country who are going to help us become strong and great again people coming in through a system based on MERIT. No more Lotteries! #AMERICA FIRST,No,No,No,"The tweet does not mention the news media or any individual journalists, nor does it make any derogatory or condescending statements about them. Therefore, the code for this tweet is ""No"".",No
77,5,FAMY,I as President want people coming into our Country who are going to help us become strong and great again people coming in through a system based on MERIT. No more Lotteries! #AMERICA FIRST,No,No,No,There is no reference to any member of Donald Trump's immediate family in this tweet.,No
77,6,PLCE,I as President want people coming into our Country who are going to help us become strong and great again people coming in through a system based on MERIT. No more Lotteries! #AMERICA FIRST,No,No,No,The tweet does not reference the police or individual police officers. It focuses on immigration and the merit-based system.,No
77,7,MAGA,I as President want people coming into our Country who are going to help us become strong and great again people coming in through a system based on MERIT. No more Lotteries! #AMERICA FIRST,No,No,Yes,"The tweet includes the phrase ""Make America Great Again"" in the form of ""great again"", which is a variation of Trump's 2016 campaign slogan. Therefore, the most applicable code is ""Yes"".",Yes
77,8,CAPT,I as President want people coming into our Country who are going to help us become strong and great again people coming in through a system based on MERIT. No more Lotteries! #AMERICA FIRST,Yes,Yes,Yes,"The word ""MERIT"" is in all caps, which meets the criteria for a ""Yes"" code according to the codebook. Hashtags are excluded from this decision, so the presence of ""#AMERICA FIRST"" does not affect the coding decision.",Yes
77,9,INDV,I as President want people coming into our Country who are going to help us become strong and great again people coming in through a system based on MERIT. No more Lotteries! #AMERICA FIRST,No,No,No,"The tweet does not reference any individual person, so it does not meet the criteria for a ""Yes"" code.",No
77,10,MARG,I as President want people coming into our Country who are going to help us become strong and great again people coming in through a system based on MERIT. No more Lotteries! #AMERICA FIRST,No,No,No,The tweet does not explicitly reference any marginalized group or groups. It is focused on immigration policy and the desire for a merit-based system.,No
77,11,INTN,I as President want people coming into our Country who are going to help us become strong and great again people coming in through a system based on MERIT. No more Lotteries! #AMERICA FIRST,No,No,No,"The tweet does not reference any international topics outside of the USA, other countries, or international leaders. It only discusses immigration policy within the USA. Therefore, the code ""No"" is the most applicable.",Yes
77,12,PRTY,I as President want people coming into our Country who are going to help us become strong and great again people coming in through a system based on MERIT. No more Lotteries! #AMERICA FIRST,No,No,No,"This tweet does not reference any US political parties or ideologies. It is focused on immigration policy and the idea of merit-based entry into the country. Therefore, the code for political parties is not applicable.",Yes
77,13,IMMG,I as President want people coming into our Country who are going to help us become strong and great again people coming in through a system based on MERIT. No more Lotteries! #AMERICA FIRST,Yes,Yes,Yes,"The tweet references the system of people coming into the country, which is related to immigration. The use of the hashtag #AMERICA FIRST also suggests a focus on prioritizing American interests in immigration policy. Therefore, this tweet is coded as ""Yes"" for referencing immigration in the US.",Yes
78,1,HSTG,RT @USCGSoutheast: .@USCG crews worked together with the @RedCross @fema and members of local #police #fire and #government to distribut…,Yes,Yes,Yes,"The tweet includes the use of hashtags (#police, #fire, #government) which are used to categorize and group tweets on Twitter. Therefore, the most applicable code is ""Yes"" as hashtags are used in this tweet.",Yes
78,2,ATSN,RT @USCGSoutheast: .@USCG crews worked together with the @RedCross @fema and members of local #police #fire and #government to distribut…,Yes,Yes,Yes,"The tweet includes two at signs (@) in reference to the USCGSoutheast and the RedCross organizations. These at signs are not hyperlinks, but rather used to tag and reference other Twitter users. Therefore, the ""Yes"" code is applicable.",Yes
78,3,CRIT,RT @USCGSoutheast: .@USCG crews worked together with the @RedCross @fema and members of local #police #fire and #government to distribut…,No,No,No,This tweet does not criticize another person or idea. It is a retweet from the US Coast Guard Southeast about their efforts to distribute supplies with various organizations.,No
78,4,MEDI,RT @USCGSoutheast: .@USCG crews worked together with the @RedCross @fema and members of local #police #fire and #government to distribut…,No,No,No,"This tweet does not contain any statements about the news media, derogatory or otherwise. It is a retweet from the US Coast Guard Southeast about their collaboration with various organizations to distribute supplies in response to a disaster. Therefore, the code for this tweet is ""No"".",No
78,5,FAMY,RT @USCGSoutheast: .@USCG crews worked together with the @RedCross @fema and members of local #police #fire and #government to distribut…,No,No,No,This tweet does not reference any members of Donald Trump's immediate family.,No
78,6,PLCE,RT @USCGSoutheast: .@USCG crews worked together with the @RedCross @fema and members of local #police #fire and #government to distribut…,Yes,Yes,Yes,"The tweet explicitly mentions ""local #police"" as one of the groups working together to distribute aid, so it falls under the category of referencing the police.",Yes
78,7,MAGA,RT @USCGSoutheast: .@USCG crews worked together with the @RedCross @fema and members of local #police #fire and #government to distribut…,No,No,No,"This tweet does not reference Donald Trump's 2016 campaign slogan ""Make America Great Again"" or any variation of it. It is a retweet from the US Coast Guard Southeast about their efforts to distribute supplies with various organizations during a disaster response.",No
